,salary_min,salary_max,salary_currency,site,name,link
1888,150000.0,250000.0,₽,hh.ru,Backend PHP developer (senior),https://volgograd.hh.ru/vacancy/76827279?from=vacancy_search_list&query=python
1889,,,,hh.ru,System Administrator,https://volgograd.hh.ru/vacancy/81425366?from=vacancy_search_list&query=python
1890,100000.0,,,hh.ru,Программист C#,https://volgograd.hh.ru/vacancy/72862686?from=vacancy_search_list&query=python
1891,,,,hh.ru,Специалист по тестированию на проникновение,https://volgograd.hh.ru/vacancy/83776482?from=vacancy_search_list&query=python
1892,150000.0,,,hh.ru,Старший менеджер по аналитике продаж корпоративных решений и сервисов,https://volgograd.hh.ru/vacancy/83771333?from=vacancy_search_list&query=python
1893,,,,hh.ru,DevOps инженер (Команда Андромеда),https://volgograd.hh.ru/vacancy/83775032?from=vacancy_search_list&query=python
1894,,,,hh.ru,Главный специалист отдела сопровождения системы мониторинга недропользования,https://volgograd.hh.ru/vacancy/80958930?from=vacancy_search_list&query=python
1895,,,,hh.ru,Junior Backend,https://volgograd.hh.ru/vacancy/83055259?from=vacancy_search_list&query=python
1896,,,,hh.ru,Lead Data Scientist,https://volgograd.hh.ru/vacancy/81326731?from=vacancy_search_list&query=python
1897,,130000.0,,hh.ru,Преподаватель курса CTF,https://volgograd.hh.ru/vacancy/83762178?from=vacancy_search_list&query=python
1898,,250000.0,,hh.ru,Technical project manager,https://volgograd.hh.ru/vacancy/83816759?from=vacancy_search_list&query=python
1899,,,,hh.ru,Cloud инженер,https://volgograd.hh.ru/vacancy/79458995?from=vacancy_search_list&query=python
1900,,,,hh.ru,Data Analyst (Limassol office),https://volgograd.hh.ru/vacancy/83824636?from=vacancy_search_list&query=python
1901,170000.0,,,hh.ru,Сетевой инженер (Cisco сертификат CCNA/CCNP),https://volgograd.hh.ru/vacancy/83108213?from=vacancy_search_list&query=python
1902,,,,hh.ru,Преподаватель курсов Python и робототехники для детей,https://volgograd.hh.ru/vacancy/83551968?from=vacancy_search_list&query=python
1903,,,,hh.ru,Инженер-аналитик прикладной архитектуры,https://volgograd.hh.ru/vacancy/81491501?from=vacancy_search_list&query=python
1904,,,,hh.ru,Инженер по тестированию (Full-stack),https://volgograd.hh.ru/vacancy/81566485?from=vacancy_search_list&query=python
1905,,,,hh.ru,Маркетинговый аналитик,https://volgograd.hh.ru/vacancy/82998706?from=vacancy_search_list&query=python
1906,,,,hh.ru,Full-stack разработчик,https://volgograd.hh.ru/vacancy/74084448?from=vacancy_search_list&query=python
1907,80000.0,150000.0,₽,hh.ru,"Инженер-разработчик ПЛИС (ППВМ, FPGA, VHDL / Verilog)",https://volgograd.hh.ru/vacancy/71291373?from=vacancy_search_list&query=python
1908,,,,hh.ru,Middle BI-разработчик в центр BI (Big Data),https://volgograd.hh.ru/vacancy/81330790?from=vacancy_search_list&query=python
1909,,,,hh.ru,Инженер-программист (С/С++),https://volgograd.hh.ru/vacancy/82214737?from=vacancy_search_list&query=python
1910,,,,hh.ru,DevOps инженер (Контакт-центр),https://volgograd.hh.ru/vacancy/83770052?from=vacancy_search_list&query=python
1911,120000.0,,,hh.ru,Инженер АСУ ТП в отдел тестирования,https://volgograd.hh.ru/vacancy/82533590?from=vacancy_search_list&query=python
1912,,,,hh.ru,Системный администратор,https://volgograd.hh.ru/vacancy/83528698?from=vacancy_search_list&query=python
1913,,,,hh.ru,Ведущий инженер по интеграции,https://volgograd.hh.ru/vacancy/83592533?from=vacancy_search_list&query=python
1914,260000.0,289000.0,₽,hh.ru,Старший системный администратор Linux,https://volgograd.hh.ru/vacancy/79844004?from=vacancy_search_list&query=python
1915,,,,hh.ru,Backend разработчик Middle / Senior,https://volgograd.hh.ru/vacancy/76855322?from=vacancy_search_list&query=python
1916,,,,hh.ru,DevOps engineer,https://volgograd.hh.ru/vacancy/83699496?from=vacancy_search_list&query=python
1917,,,,hh.ru,Продуктовый аналитик,https://volgograd.hh.ru/vacancy/83839337?from=vacancy_search_list&query=python
1918,,,,hh.ru,QA-инженер (Java) в команду Инструментов UX-исследований,https://volgograd.hh.ru/vacancy/83817229?from=vacancy_search_list&query=python
1919,,,,hh.ru,Senior data scientist (разработка моделей для казначейства и рыночных рисков),https://volgograd.hh.ru/vacancy/72127423?from=vacancy_search_list&query=python
1920,,,,hh.ru,Lead Data Scientist,https://volgograd.hh.ru/vacancy/81326730?from=vacancy_search_list&query=python
1921,,,,hh.ru,QA Engineer,https://volgograd.hh.ru/vacancy/76979556?from=vacancy_search_list&query=python
1922,100000.0,150000.0,₽,hh.ru,Инженер-программист,https://volgograd.hh.ru/vacancy/83729802?from=vacancy_search_list&query=python
1923,,,,hh.ru,DevOps Specialist (ML Space),https://volgograd.hh.ru/vacancy/83672386?from=vacancy_search_list&query=python
1924,,,,hh.ru,Инженер технической поддержки BASIS,https://volgograd.hh.ru/vacancy/83207233?from=vacancy_search_list&query=python
1925,,,,hh.ru,"Преподаватель по IT технологиям, Преподаватель Информатика и вычислительная техника",https://volgograd.hh.ru/vacancy/83901109?from=vacancy_search_list&query=python
1926,27000.0,70000.0,₽,hh.ru,Преподаватель программирования и робототехники,https://volgograd.hh.ru/vacancy/83749371?from=vacancy_search_list&query=python
1927,80000.0,120000.0,₽,hh.ru,Инженер-программист микроконтроллеров,https://volgograd.hh.ru/vacancy/83751642?from=vacancy_search_list&query=python
1928,150000.0,300000.0,₽,hh.ru,Middle golang разработчик,https://volgograd.hh.ru/vacancy/83406279?from=vacancy_search_list&query=python
1929,,,,hh.ru,Ведущий инженер отдела тестирования ПО,https://volgograd.hh.ru/vacancy/81476955?from=vacancy_search_list&query=python
1930,,,,hh.ru,Администратор баз данных (DBA),https://volgograd.hh.ru/vacancy/67742436?from=vacancy_search_list&query=python
1931,,,,hh.ru,Системный программист / Reverse-инженер,https://volgograd.hh.ru/vacancy/80169062?from=vacancy_search_list&query=python
1932,,,,hh.ru,"Системный администратор, Middle, в команду путешествий",https://volgograd.hh.ru/vacancy/82768760?from=vacancy_search_list&query=python
1933,40000.0,80000.0,₽,hh.ru,Наставник курса “Профессия QA”,https://volgograd.hh.ru/vacancy/83225198?from=vacancy_search_list&query=python
1934,,,,hh.ru,Системный аналитик / Разработчик,https://volgograd.hh.ru/vacancy/83730584?from=vacancy_search_list&query=python
1935,,,,hh.ru,"Специалист по управлению доступом (PAM, IDM)",https://volgograd.hh.ru/vacancy/83289634?from=vacancy_search_list&query=python
1936,,,,hh.ru,Middle DB developer/Разработчик баз данных,https://volgograd.hh.ru/vacancy/83573501?from=vacancy_search_list&query=python
1937,,,,hh.ru,Инженер-верификатор,https://volgograd.hh.ru/vacancy/81476880?from=vacancy_search_list&query=python
1938,,,,hh.ru,QA Lead,https://volgograd.hh.ru/vacancy/83707012?from=vacancy_search_list&query=python
1939,,,,hh.ru,Ведущий DevOps инженер (Kubernetes),https://volgograd.hh.ru/vacancy/76870532?from=vacancy_search_list&query=python
1940,90000.0,130000.0,₽,hh.ru,Младший системный администратор / Инженер helpdesk,https://volgograd.hh.ru/vacancy/83033870?from=vacancy_search_list&query=python
1941,,,,hh.ru,CRM аналитик,https://volgograd.hh.ru/vacancy/82110545?from=vacancy_search_list&query=python
1942,,,,hh.ru,Senior C/C++ Developer (System/Embedded),https://volgograd.hh.ru/vacancy/82785203?from=vacancy_search_list&query=python
1943,100000.0,250000.0,₽,hh.ru,Инженер-робототехник (программист / АСУТП),https://volgograd.hh.ru/vacancy/83791918?from=vacancy_search_list&query=python
1944,,,,hh.ru,Full-stack QA-инженер (Backend),https://volgograd.hh.ru/vacancy/82203695?from=vacancy_search_list&query=python
1945,,,,hh.ru,Старший/ведущий специалист по анализу данных,https://volgograd.hh.ru/vacancy/83824837?from=vacancy_search_list&query=python
1946,,,,hh.ru,Преподаватель компьютерных курсов для детей (м.Некрасовка),https://volgograd.hh.ru/vacancy/83338992?from=vacancy_search_list&query=python
1947,,,,hh.ru,Support Engineer,https://volgograd.hh.ru/vacancy/83733807?from=vacancy_search_list&query=python
1948,,,,hh.ru,Data engineer,https://volgograd.hh.ru/vacancy/81704792?from=vacancy_search_list&query=python
1949,,,,hh.ru,Data Scientist,https://volgograd.hh.ru/vacancy/83731556?from=vacancy_search_list&query=python
1950,,,,hh.ru,"Full-Stack Developer, Группа Управления финансовыми рисками",https://volgograd.hh.ru/vacancy/83824661?from=vacancy_search_list&query=python
1951,,,,hh.ru,Руководитель направления продуктовой аналитики,https://volgograd.hh.ru/vacancy/83818933?from=vacancy_search_list&query=python
1952,,150000.0,,hh.ru,Инженер внедрения,https://volgograd.hh.ru/vacancy/81966760?from=vacancy_search_list&query=python
1953,,,,hh.ru,DevOps engineer,https://volgograd.hh.ru/vacancy/83699494?from=vacancy_search_list&query=python
1954,,,,hh.ru,Аналитик/Разработчик SQL,https://volgograd.hh.ru/vacancy/83716246?from=vacancy_search_list&query=python
1955,,,,hh.ru,"Senior System Administrator (DevOps), Vietnam",https://volgograd.hh.ru/vacancy/82717288?from=vacancy_search_list&query=python
1956,170000.0,,,hh.ru,Сетевой инженер (Cisco сертификат CCNA/CCNP),https://volgograd.hh.ru/vacancy/81665798?from=vacancy_search_list&query=python
1957,,,,hh.ru,Тестировщик (QA/SDET),https://volgograd.hh.ru/vacancy/82849924?from=vacancy_search_list&query=python
1958,160000.0,230000.0,₽,hh.ru,Программист C++/Qt,https://volgograd.hh.ru/vacancy/80794263?from=vacancy_search_list&query=python
1959,,,,hh.ru,BI-инженер,https://volgograd.hh.ru/vacancy/83336216?from=vacancy_search_list&query=python
1960,,,,hh.ru,System Administrator (Databases),https://volgograd.hh.ru/vacancy/82300156?from=vacancy_search_list&query=python
1961,,,,hh.ru,Системный администратор со знанием программирования,https://volgograd.hh.ru/vacancy/83455382?from=vacancy_search_list&query=python
1962,,,,hh.ru,RTL-разработчик (Senior),https://volgograd.hh.ru/vacancy/83740838?from=vacancy_search_list&query=python
1963,,,,hh.ru,Тимлид тестирования / QA Lead,https://volgograd.hh.ru/vacancy/83561431?from=vacancy_search_list&query=python
1964,18000.0,27000.0,$,hh.ru,Head of Trading department,https://volgograd.hh.ru/vacancy/83645573?from=vacancy_search_list&query=python
1965,,325000.0,$,hh.ru,Системный аналитик (R&D),https://volgograd.hh.ru/vacancy/82845945?from=vacancy_search_list&query=python
1966,98000.0,98000.0,₽,hh.ru,Инженер / Data Scientist,https://volgograd.hh.ru/vacancy/83732684?from=vacancy_search_list&query=python
1967,30000.0,70000.0,₽,hh.ru,Преподаватель IT дисциплин в Компьютерной Академии,https://volgograd.hh.ru/vacancy/83681115?from=vacancy_search_list&query=python
1968,,,,hh.ru,SOC Engineer,https://volgograd.hh.ru/vacancy/82253310?from=vacancy_search_list&query=python
1969,180000.0,,,hh.ru,Middle PHP разработчик,https://volgograd.hh.ru/vacancy/82399470?from=vacancy_search_list&query=python
1970,15000.0,,,hh.ru,Стажер-аналитик 1С,https://volgograd.hh.ru/vacancy/80483625?from=vacancy_search_list&query=python
1971,,,,hh.ru,Технический эксперт по информационной безопасности (DevSecOps),https://volgograd.hh.ru/vacancy/83819162?from=vacancy_search_list&query=python
1972,180000.0,250000.0,₽,hh.ru,Middle Frontend Developer,https://volgograd.hh.ru/vacancy/83687958?from=vacancy_search_list&query=python
1973,,,,hh.ru,Администратор Linux систем,https://volgograd.hh.ru/vacancy/83772697?from=vacancy_search_list&query=python
1974,,,,hh.ru,Инженер СУБД,https://volgograd.hh.ru/vacancy/82274212?from=vacancy_search_list&query=python
